,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2806,866.0,1.0,0.0,2.0,12.0,0.0,2.0,1.0,1.0,0.24,0.197,0.38,0.4925,2.0,63.0,65.0,65.0
2807,3056.0,2.0,0.0,5.0,5.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.94,0.1343,2.0,27.0,29.0,29.0
2808,13553.0,3.0,1.0,7.0,21.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.194,45.0,251.0,296.0,296.0
2809,10004.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,0.32,0.3182,0.42,0.1642,9.0,79.0,88.0,88.0
2810,3301.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.0,0.64,0.6061,0.65,0.1343,135.0,170.0,305.0,305.0
2811,15006.0,3.0,1.0,9.0,10.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.65,0.3284,124.0,350.0,474.0,474.0
2812,6317.0,4.0,0.0,9.0,18.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0,125.0,279.0,404.0,404.0
2813,5400.0,3.0,0.0,8.0,21.0,0.0,3.0,1.0,1.0,0.72,0.6818,0.62,0.2239,38.0,192.0,230.0,230.0
2814,5338.0,3.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.2537,10.0,248.0,258.0,258.0
2815,14138.0,3.0,1.0,8.0,6.0,0.0,5.0,1.0,1.0,0.62,0.2424,0.78,0.1343,6.0,151.0,157.0,157.0
2816,1409.0,1.0,0.0,3.0,23.0,0.0,4.0,1.0,2.0,0.18,0.2121,0.43,0.0896,0.0,23.0,23.0,23.0
2817,5535.0,3.0,0.0,8.0,12.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.39,0.0896,60.0,177.0,237.0,237.0
2818,4091.0,3.0,0.0,6.0,8.0,0.0,5.0,1.0,1.0,0.7,0.6667,0.74,0.2239,27.0,439.0,466.0,466.0
2819,16473.0,4.0,1.0,11.0,2.0,0.0,6.0,0.0,1.0,0.32,0.2727,0.39,0.6119,10.0,22.0,32.0,32.0
2820,12760.0,2.0,1.0,6.0,20.0,0.0,3.0,1.0,1.0,0.86,0.7727,0.39,0.2239,81.0,326.0,407.0,407.0
2821,12068.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.78,0.1343,19.0,28.0,47.0,47.0
2822,5543.0,3.0,0.0,8.0,20.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.53,0.2537,54.0,206.0,260.0,260.0
2823,235.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,3.0,3.0,3.0
2824,11509.0,2.0,1.0,4.0,17.0,0.0,0.0,0.0,1.0,0.62,0.6061,0.27,0.2985,188.0,334.0,522.0,522.0
2825,1341.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.22,0.2121,0.69,0.2836,0.0,2.0,2.0,2.0
2826,4157.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,3.0,0.62,0.5909,0.78,0.1343,3.0,3.0,6.0,6.0
2827,1231.0,1.0,0.0,2.0,9.0,0.0,4.0,1.0,2.0,0.24,0.2121,0.75,0.2985,4.0,133.0,137.0,137.0
2828,1026.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,1.0,0.24,0.2121,0.27,0.2836,5.0,47.0,52.0,52.0
2829,5094.0,3.0,0.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896,0.0,6.0,6.0,6.0
2830,3145.0,2.0,0.0,5.0,22.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.83,0.0,29.0,88.0,117.0,117.0
2831,7117.0,4.0,0.0,10.0,3.0,0.0,6.0,0.0,3.0,0.3,0.2727,0.81,0.4179,0.0,8.0,8.0,8.0
2832,8651.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.28,0.2879,0.81,0.1045,0.0,5.0,5.0,5.0
2833,14133.0,3.0,1.0,8.0,1.0,0.0,5.0,1.0,1.0,0.66,0.2424,0.65,0.1045,16.0,38.0,54.0,54.0
2834,12867.0,3.0,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.2239,30.0,455.0,485.0,485.0
2835,14322.0,3.0,1.0,8.0,22.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.61,0.0,42.0,209.0,251.0,251.0
2836,7852.0,4.0,0.0,11.0,19.0,0.0,1.0,1.0,1.0,0.54,0.5152,0.73,0.2239,4.0,260.0,264.0,264.0
2837,6525.0,4.0,0.0,10.0,10.0,0.0,2.0,1.0,1.0,0.48,0.4697,0.67,0.2836,19.0,107.0,126.0,126.0
2838,5307.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.66,0.6061,0.83,0.2985,19.0,71.0,90.0,90.0
2839,3088.0,2.0,0.0,5.0,13.0,0.0,5.0,1.0,2.0,0.52,0.5,0.88,0.3881,69.0,157.0,226.0,226.0
2840,17377.0,1.0,1.0,12.0,21.0,0.0,1.0,1.0,1.0,0.26,0.2576,0.6,0.1642,7.0,83.0,90.0,90.0
2841,1639.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,1.0,0.36,0.3333,0.5,0.3582,28.0,73.0,101.0,101.0
2842,10078.0,1.0,1.0,2.0,23.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.94,0.2537,3.0,30.0,33.0,33.0
2843,754.0,1.0,0.0,2.0,19.0,0.0,4.0,1.0,1.0,0.2,0.2576,0.4,0.0,4.0,92.0,96.0,96.0
2844,16789.0,4.0,1.0,12.0,7.0,0.0,5.0,1.0,3.0,0.28,0.2727,0.81,0.1642,3.0,212.0,215.0,215.0
2845,3401.0,2.0,0.0,5.0,14.0,0.0,4.0,1.0,1.0,0.82,0.7727,0.52,0.2836,44.0,145.0,189.0,189.0
2846,10920.0,2.0,1.0,4.0,3.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.41,0.2985,0.0,5.0,5.0,5.0
2847,14236.0,3.0,1.0,8.0,8.0,0.0,2.0,1.0,1.0,0.6,0.5758,0.78,0.1343,27.0,696.0,723.0,723.0
2848,7280.0,4.0,0.0,11.0,22.0,0.0,5.0,1.0,1.0,0.34,0.303,0.46,0.3284,6.0,109.0,115.0,115.0
2849,265.0,1.0,0.0,1.0,11.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.3881,3.0,32.0,35.0,35.0
2850,14028.0,3.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.76,0.6818,0.4,0.1045,213.0,300.0,513.0,513.0
2851,3418.0,2.0,0.0,5.0,7.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.73,0.1642,20.0,229.0,249.0,249.0
2852,6945.0,4.0,0.0,10.0,23.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.62,0.2239,18.0,99.0,117.0,117.0
2853,16947.0,4.0,1.0,12.0,21.0,0.0,4.0,1.0,1.0,0.28,0.3182,0.48,0.0,13.0,200.0,213.0,213.0
2854,7330.0,4.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.34,0.3636,0.87,0.0,1.0,14.0,15.0,15.0
2855,12620.0,2.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,0.6,0.5909,0.73,0.1642,26.0,68.0,94.0,94.0
2856,4375.0,3.0,0.0,7.0,4.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.83,0.0896,0.0,6.0,6.0,6.0
2857,10786.0,2.0,1.0,3.0,12.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.54,0.0,62.0,208.0,270.0,270.0
2858,371.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.49,0.1343,2.0,19.0,21.0,21.0
2859,5067.0,3.0,0.0,8.0,0.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.0896,2.0,15.0,17.0,17.0
2860,16975.0,4.0,1.0,12.0,1.0,0.0,6.0,0.0,2.0,0.26,0.2879,0.81,0.0896,9.0,86.0,95.0,95.0
2861,16949.0,4.0,1.0,12.0,23.0,0.0,4.0,1.0,1.0,0.26,0.303,0.6,0.0,5.0,115.0,120.0,120.0
2862,3894.0,2.0,0.0,6.0,3.0,0.0,4.0,1.0,2.0,0.56,0.5303,0.73,0.0896,0.0,4.0,4.0,4.0
2863,10896.0,2.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,0.44,0.4394,0.58,0.0896,0.0,3.0,3.0,3.0
2864,13864.0,3.0,1.0,8.0,20.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.84,0.1045,53.0,140.0,193.0,193.0
2865,3675.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.65,0.0896,5.0,15.0,20.0,20.0
2866,8311.0,4.0,0.0,12.0,22.0,0.0,6.0,0.0,1.0,0.2,0.2121,0.75,0.1642,7.0,73.0,80.0,80.0
2867,15051.0,4.0,1.0,9.0,7.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.67,0.1343,17.0,513.0,530.0,530.0
2868,11888.0,2.0,1.0,5.0,12.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.194,44.0,220.0,264.0,264.0
2869,926.0,1.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.0896,0.0,3.0,3.0,3.0
2870,893.0,1.0,0.0,2.0,16.0,0.0,3.0,1.0,2.0,0.2,0.197,0.37,0.2537,7.0,72.0,79.0,79.0
2871,15150.0,4.0,1.0,9.0,10.0,0.0,5.0,1.0,2.0,0.64,0.5909,0.78,0.1343,51.0,194.0,245.0,245.0
2872,6454.0,4.0,0.0,10.0,11.0,0.0,6.0,0.0,3.0,0.38,0.3939,0.82,0.3284,30.0,102.0,132.0,132.0
2873,13099.0,3.0,1.0,7.0,23.0,1.0,3.0,0.0,2.0,0.78,0.697,0.43,0.0896,31.0,152.0,183.0,183.0
2874,12213.0,2.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.194,1.0,13.0,14.0,14.0
2875,11356.0,2.0,1.0,4.0,8.0,0.0,1.0,1.0,2.0,0.3,0.2727,0.75,0.3284,11.0,471.0,482.0,482.0
2876,12845.0,3.0,1.0,6.0,9.0,0.0,0.0,0.0,1.0,0.72,0.6667,0.51,0.0,63.0,169.0,232.0,232.0
2877,7233.0,4.0,0.0,11.0,23.0,0.0,3.0,1.0,1.0,0.36,0.3636,0.76,0.0896,3.0,54.0,57.0,57.0
2878,7350.0,4.0,0.0,11.0,20.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.71,0.0,17.0,187.0,204.0,204.0
2879,9477.0,1.0,1.0,2.0,18.0,0.0,6.0,0.0,3.0,0.28,0.2727,0.75,0.1642,6.0,58.0,64.0,64.0
2880,2206.0,2.0,0.0,4.0,18.0,0.0,3.0,1.0,1.0,0.52,0.5,0.29,0.3582,43.0,282.0,325.0,325.0
2881,454.0,1.0,0.0,1.0,22.0,0.0,4.0,1.0,2.0,0.24,0.2121,0.65,0.2836,0.0,56.0,56.0,56.0
2882,14267.0,3.0,1.0,8.0,15.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.48,0.1343,94.0,222.0,316.0,316.0
2883,9497.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,1.0,0.3,0.303,0.61,0.1642,40.0,203.0,243.0,243.0
2884,16974.0,4.0,1.0,12.0,0.0,0.0,6.0,0.0,1.0,0.3,0.3333,0.7,0.0,4.0,90.0,94.0,94.0
2885,5063.0,3.0,0.0,8.0,20.0,0.0,3.0,1.0,3.0,0.7,0.6667,0.84,0.1045,7.0,80.0,87.0,87.0
2886,7013.0,4.0,0.0,10.0,19.0,0.0,1.0,1.0,3.0,0.48,0.4697,0.82,0.0,25.0,212.0,237.0,237.0
2887,9095.0,1.0,1.0,1.0,20.0,0.0,4.0,1.0,1.0,0.26,0.2121,0.52,0.4478,7.0,184.0,191.0,191.0
2888,464.0,1.0,0.0,1.0,8.0,0.0,5.0,1.0,1.0,0.2,0.1818,0.47,0.3284,7.0,210.0,217.0,217.0
2889,12562.0,2.0,1.0,6.0,14.0,0.0,2.0,1.0,3.0,0.64,0.5758,0.89,0.2537,12.0,48.0,60.0,60.0
2890,3008.0,2.0,0.0,5.0,5.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.66,0.2239,1.0,28.0,29.0,29.0
2891,14554.0,3.0,1.0,9.0,14.0,1.0,1.0,0.0,1.0,0.74,0.697,0.7,0.2985,163.0,349.0,512.0,512.0
2892,6618.0,4.0,0.0,10.0,7.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.94,0.0896,27.0,46.0,73.0,73.0
2893,6092.0,3.0,0.0,9.0,9.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.55,0.2537,21.0,189.0,210.0,210.0
2894,4616.0,3.0,0.0,7.0,5.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.78,0.0896,4.0,6.0,10.0,10.0
2895,5932.0,3.0,0.0,9.0,16.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.1343,41.0,244.0,285.0,285.0
2896,13724.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1343,11.0,27.0,38.0,38.0
2897,1169.0,1.0,0.0,2.0,11.0,1.0,1.0,0.0,2.0,0.32,0.3333,0.57,0.1045,20.0,70.0,90.0,90.0
2898,14721.0,3.0,1.0,9.0,13.0,0.0,1.0,1.0,1.0,0.64,0.6212,0.38,0.2239,72.0,251.0,323.0,323.0
2899,4894.0,3.0,0.0,7.0,19.0,0.0,3.0,1.0,1.0,0.8,0.697,0.29,0.0896,87.0,288.0,375.0,375.0
2900,8442.0,1.0,0.0,12.0,9.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.2985,4.0,152.0,156.0,156.0
2901,10123.0,1.0,1.0,3.0,20.0,0.0,5.0,1.0,2.0,0.36,0.3485,0.87,0.194,7.0,93.0,100.0,100.0
2902,6264.0,4.0,0.0,9.0,13.0,0.0,5.0,1.0,3.0,0.6,0.5,1.0,0.0896,7.0,27.0,34.0,34.0
2903,8845.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,2.0,0.22,0.2576,0.55,0.0896,13.0,407.0,420.0,420.0
2904,396.0,1.0,0.0,1.0,23.0,1.0,1.0,0.0,3.0,0.16,0.1364,0.86,0.2836,1.0,3.0,4.0,4.0
2905,16.0,1.0,0.0,1.0,15.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.77,0.2985,40.0,70.0,110.0,110.0
2906,3641.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.1642,161.0,224.0,385.0,385.0
2907,1849.0,2.0,0.0,3.0,18.0,0.0,2.0,1.0,1.0,0.48,0.4697,0.44,0.0896,41.0,271.0,312.0,312.0
2908,11341.0,2.0,1.0,4.0,17.0,0.0,0.0,0.0,3.0,0.36,0.3182,0.93,0.4478,2.0,25.0,27.0,27.0
2909,16508.0,4.0,1.0,11.0,13.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.41,0.1642,37.0,158.0,195.0,195.0
2910,11437.0,2.0,1.0,4.0,17.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.1642,49.0,565.0,614.0,614.0
2911,3416.0,2.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.65,0.2836,2.0,29.0,31.0,31.0
2912,3449.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.2239,172.0,210.0,382.0,382.0
2913,1349.0,1.0,0.0,3.0,11.0,0.0,2.0,1.0,1.0,0.28,0.2727,0.45,0.2537,8.0,48.0,56.0,56.0
2914,8056.0,4.0,0.0,12.0,7.0,0.0,3.0,1.0,3.0,0.44,0.4394,1.0,0.1045,3.0,43.0,46.0,46.0
2915,911.0,1.0,0.0,2.0,11.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.39,0.3582,1.0,44.0,45.0,45.0
2916,1405.0,1.0,0.0,3.0,19.0,0.0,4.0,1.0,1.0,0.2,0.197,0.4,0.2537,5.0,101.0,106.0,106.0
2917,17247.0,1.0,1.0,12.0,11.0,0.0,3.0,1.0,3.0,0.2,0.1667,0.86,0.4627,0.0,10.0,10.0,10.0
2918,13701.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.0,4.0,15.0,19.0,19.0
2919,12058.0,2.0,1.0,5.0,14.0,0.0,2.0,1.0,2.0,0.64,0.6061,0.73,0.1045,73.0,149.0,222.0,222.0
2920,2036.0,2.0,0.0,3.0,16.0,0.0,3.0,1.0,3.0,0.28,0.2727,0.87,0.2537,0.0,36.0,36.0,36.0
2921,12628.0,2.0,1.0,6.0,8.0,0.0,5.0,1.0,1.0,0.6,0.5909,0.69,0.1642,44.0,609.0,653.0,653.0
2922,706.0,1.0,0.0,2.0,18.0,0.0,2.0,1.0,2.0,0.24,0.2576,0.81,0.1045,3.0,165.0,168.0,168.0
2923,13334.0,3.0,1.0,7.0,18.0,0.0,6.0,0.0,1.0,0.72,0.697,0.79,0.1343,108.0,243.0,351.0,351.0
2924,2043.0,2.0,0.0,3.0,23.0,0.0,3.0,1.0,3.0,0.24,0.2121,0.93,0.2836,1.0,11.0,12.0,12.0
2925,3681.0,2.0,0.0,6.0,6.0,0.0,2.0,1.0,1.0,0.6,0.5758,0.78,0.1343,10.0,116.0,126.0,126.0
2926,9730.0,1.0,1.0,2.0,8.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.61,0.3582,7.0,508.0,515.0,515.0
2927,6586.0,4.0,0.0,10.0,23.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.88,0.0896,18.0,81.0,99.0,99.0
2928,7156.0,4.0,0.0,10.0,18.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.4,0.1343,51.0,162.0,213.0,213.0
2929,14682.0,3.0,1.0,9.0,22.0,0.0,6.0,0.0,2.0,0.58,0.5455,0.78,0.2985,18.0,176.0,194.0,194.0
2930,2759.0,2.0,0.0,4.0,20.0,0.0,5.0,1.0,1.0,0.48,0.4697,0.48,0.2239,34.0,160.0,194.0,194.0
2931,6516.0,4.0,0.0,10.0,1.0,0.0,2.0,1.0,2.0,0.4,0.4091,0.87,0.1045,1.0,8.0,9.0,9.0
2932,15175.0,4.0,1.0,9.0,11.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.52,0.2836,217.0,446.0,663.0,663.0
2933,6430.0,4.0,0.0,9.0,11.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.57,0.0896,49.0,168.0,217.0,217.0
2934,15397.0,4.0,1.0,10.0,17.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.66,0.2537,81.0,416.0,497.0,497.0
2935,2512.0,2.0,0.0,4.0,13.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.68,0.2239,26.0,103.0,129.0,129.0
2936,5570.0,3.0,0.0,8.0,23.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.69,0.2985,16.0,54.0,70.0,70.0
2937,11627.0,2.0,1.0,5.0,15.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.62,0.1045,103.0,240.0,343.0,343.0
2938,13622.0,3.0,1.0,7.0,18.0,0.0,4.0,1.0,1.0,0.92,0.8788,0.4,0.3582,73.0,615.0,688.0,688.0
2939,10224.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.3,0.2727,0.61,0.2985,1.0,4.0,5.0,5.0
2940,11486.0,2.0,1.0,4.0,18.0,0.0,6.0,0.0,3.0,0.4,0.4091,0.47,0.0,17.0,73.0,90.0,90.0
2941,16971.0,4.0,1.0,12.0,21.0,0.0,5.0,1.0,1.0,0.3,0.303,0.75,0.1642,7.0,165.0,172.0,172.0
2942,1790.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.6,0.2239,1.0,3.0,4.0,4.0
2943,9438.0,1.0,1.0,2.0,3.0,0.0,5.0,1.0,1.0,0.28,0.2576,0.56,0.2985,0.0,4.0,4.0,4.0
2944,12596.0,2.0,1.0,6.0,0.0,0.0,4.0,1.0,1.0,0.6,0.6212,0.53,0.2985,3.0,45.0,48.0,48.0
2945,17119.0,1.0,1.0,12.0,1.0,0.0,5.0,1.0,3.0,0.44,0.4394,0.88,0.3881,2.0,7.0,9.0,9.0
2946,6255.0,4.0,0.0,9.0,4.0,0.0,5.0,1.0,3.0,0.6,0.5,1.0,0.0,6.0,7.0,13.0,13.0
2947,7646.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.71,0.2836,2.0,10.0,12.0,12.0
2948,4397.0,3.0,0.0,7.0,2.0,0.0,4.0,1.0,1.0,0.66,0.5909,0.89,0.194,1.0,7.0,8.0,8.0
2949,2084.0,2.0,0.0,4.0,16.0,0.0,5.0,1.0,1.0,0.34,0.303,0.46,0.4179,42.0,125.0,167.0,167.0
2950,7783.0,4.0,0.0,11.0,21.0,0.0,5.0,1.0,1.0,0.36,0.3788,0.71,0.0,24.0,61.0,85.0,85.0
2951,2764.0,2.0,0.0,4.0,1.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.54,0.1642,15.0,59.0,74.0,74.0
2952,7870.0,4.0,0.0,11.0,13.0,0.0,2.0,1.0,3.0,0.42,0.4242,0.77,0.2836,0.0,22.0,22.0,22.0
2953,17183.0,1.0,1.0,12.0,17.0,0.0,0.0,0.0,1.0,0.32,0.3182,0.49,0.194,21.0,93.0,114.0,114.0
2954,4112.0,3.0,0.0,6.0,5.0,0.0,6.0,0.0,1.0,0.62,0.6061,0.61,0.1343,6.0,8.0,14.0,14.0
2955,12302.0,2.0,1.0,6.0,18.0,0.0,5.0,1.0,3.0,0.62,0.5606,0.88,0.3582,10.0,100.0,110.0,110.0
2956,5431.0,3.0,0.0,8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,1.0,7.0,8.0,8.0
2957,8779.0,1.0,1.0,1.0,14.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.36,0.194,26.0,152.0,178.0,178.0
2958,10979.0,2.0,1.0,4.0,14.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.22,0.2985,326.0,252.0,578.0,578.0
2959,15496.0,4.0,1.0,10.0,20.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.47,0.1343,28.0,280.0,308.0,308.0
2960,6391.0,4.0,0.0,9.0,20.0,0.0,3.0,1.0,3.0,0.6,0.5606,0.83,0.2985,11.0,91.0,102.0,102.0
2961,15554.0,4.0,1.0,10.0,6.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.73,0.2985,6.0,141.0,147.0,147.0
2962,711.0,1.0,0.0,2.0,23.0,0.0,2.0,1.0,3.0,0.2,0.197,0.93,0.194,1.0,15.0,16.0,16.0
2963,909.0,1.0,0.0,2.0,9.0,0.0,4.0,1.0,1.0,0.12,0.1061,0.42,0.3582,1.0,121.0,122.0,122.0
2964,9580.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.22,0.2273,0.8,0.1343,0.0,2.0,2.0,2.0
2965,7408.0,4.0,0.0,11.0,6.0,0.0,4.0,1.0,2.0,0.36,0.3485,1.0,0.1343,4.0,110.0,114.0,114.0
2966,10718.0,2.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.2,0.0,38.0,267.0,305.0,305.0
2967,13126.0,3.0,1.0,7.0,2.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1343,4.0,13.0,17.0,17.0
2968,4432.0,3.0,0.0,7.0,13.0,0.0,5.0,1.0,2.0,0.78,0.7576,0.66,0.2836,54.0,175.0,229.0,229.0
2969,11422.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,2.0,0.48,0.4697,0.55,0.1045,3.0,10.0,13.0,13.0
2970,11709.0,2.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0,0.52,0.5,0.59,0.2239,6.0,3.0,9.0,9.0
2971,12153.0,2.0,1.0,5.0,13.0,0.0,6.0,0.0,1.0,0.76,0.7273,0.66,0.194,265.0,274.0,539.0,539.0
2972,9571.0,1.0,1.0,2.0,17.0,0.0,3.0,1.0,3.0,0.24,0.2576,0.87,0.1045,8.0,147.0,155.0,155.0
2973,17095.0,4.0,1.0,12.0,1.0,0.0,4.0,1.0,1.0,0.32,0.3485,0.66,0.0,1.0,19.0,20.0,20.0
2974,13606.0,3.0,1.0,7.0,2.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.69,0.2537,5.0,16.0,21.0,21.0
2975,13207.0,3.0,1.0,7.0,11.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.1343,72.0,144.0,216.0,216.0
2976,10109.0,1.0,1.0,3.0,6.0,0.0,5.0,1.0,1.0,0.3,0.3333,0.7,0.0,4.0,88.0,92.0,92.0
2977,6828.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.54,0.3881,2.0,15.0,17.0,17.0
2978,16779.0,4.0,1.0,12.0,21.0,0.0,4.0,1.0,2.0,0.24,0.2424,0.6,0.1343,7.0,184.0,191.0,191.0
2979,1187.0,1.0,0.0,2.0,11.0,0.0,2.0,1.0,1.0,0.16,0.2273,0.64,0.0,7.0,43.0,50.0,50.0
2980,16132.0,4.0,1.0,11.0,21.0,0.0,5.0,1.0,1.0,0.34,0.3636,0.76,0.0,23.0,176.0,199.0,199.0
2981,8754.0,1.0,1.0,1.0,13.0,0.0,4.0,1.0,1.0,0.34,0.303,0.42,0.2985,6.0,112.0,118.0,118.0
2982,919.0,1.0,0.0,2.0,19.0,0.0,4.0,1.0,1.0,0.14,0.1667,0.28,0.1045,2.0,110.0,112.0,112.0
2983,4925.0,3.0,0.0,7.0,2.0,0.0,5.0,1.0,1.0,0.74,0.7121,0.79,0.0,3.0,10.0,13.0,13.0
2984,13194.0,3.0,1.0,7.0,22.0,0.0,0.0,0.0,3.0,0.74,0.697,0.7,0.0896,12.0,110.0,122.0,122.0
2985,551.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.16,0.1515,0.69,0.2239,0.0,2.0,2.0,2.0
2986,1832.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.42,0.4242,1.0,0.1343,6.0,13.0,19.0,19.0
2987,10917.0,2.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,0.52,0.5,0.23,0.4179,12.0,33.0,45.0,45.0
2988,1729.0,1.0,0.0,3.0,16.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.48,0.2836,34.0,108.0,142.0,142.0
2989,10014.0,1.0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,0.24,0.2273,0.7,0.2537,1.0,89.0,90.0,90.0
2990,1781.0,1.0,0.0,3.0,21.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.37,0.2985,20.0,73.0,93.0,93.0
2991,2102.0,2.0,0.0,4.0,10.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.57,0.1642,41.0,113.0,154.0,154.0
2992,16999.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,3.0,0.34,0.3485,0.76,0.1045,14.0,82.0,96.0,96.0
2993,5019.0,3.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0,11.0,18.0,29.0,29.0
2994,6377.0,4.0,0.0,9.0,6.0,0.0,3.0,1.0,3.0,0.6,0.5152,0.94,0.1642,3.0,111.0,114.0,114.0
